IP地址,采集时间,磁盘,磁盘使用率
10.185.2.101,2017/7/13 15:30,C:,71.2
10.185.2.101,2017/7/13 15:40,D:,87.44
10.185.2.101,2017/7/13 15:40,C:,71.2
10.185.2.101,2017/7/13 15:55,D:,87.44
10.185.2.101,2017/7/13 15:55,C:,71.2
10.185.2.101,2017/7/13 16:10,C:,71.2
10.185.2.101,2017/7/13 16:10,D:,87.44
10.185.2.101,2017/7/13 16:20,C:,71.2
10.185.2.101,2017/7/13 16:20,D:,87.44
10.185.2.101,2017/7/13 16:35,C:,71.2
10.185.2.101,2017/7/13 16:35,D:,87.44
10.185.2.101,2017/7/13 16:45,D:,87.44
10.185.2.101,2017/7/13 16:45,C:,71.2
10.185.2.101,2017/7/13 17:00,D:,87.44
10.185.2.101,2017/7/13 17:00,C:,71.2
10.185.2.101,2017/7/13 17:15,D:,87.44
10.185.2.101,2017/7/13 17:15,C:,71.2
10.185.2.101,2017/7/13 17:25,D:,87.44
10.185.2.101,2017/7/13 17:25,C:,71.2
10.185.2.101,2017/7/13 17:40,D:,87.44
10.185.2.101,2017/7/13 17:40,C:,71.2
10.185.2.101,2017/7/13 17:50,C:,71.2
10.185.2.101,2017/7/13 17:50,D:,87.44
10.185.2.101,2017/7/13 18:05,C:,71.2
10.185.2.101,2017/7/13 18:05,D:,87.44
10.185.2.101,2017/7/13 18:20,D:,87.44
10.185.2.101,2017/7/13 18:20,C:,71.2
10.185.2.101,2017/7/13 18:30,D:,87.44
10.185.2.101,2017/7/13 18:45,D:,87.44
10.185.2.101,2017/7/13 18:45,C:,71.2
10.185.2.101,2017/7/13 18:55,C:,71.2
10.185.2.101,2017/7/13 18:55,D:,87.44
10.185.2.101,2017/7/13 19:10,D:,87.44
10.185.2.101,2017/7/13 19:10,C:,71.2
10.185.2.101,2017/7/13 19:25,D:,87.44
10.185.2.101,2017/7/13 19:25,C:,71.2
10.185.2.101,2017/7/13 19:35,D:,87.44
10.185.2.101,2017/7/13 19:35,C:,71.2
10.185.2.101,2017/7/13 19:50,C:,71.2
10.185.2.101,2017/7/13 19:50,D:,87.44
10.185.2.101,2017/7/13 20:05,D:,87.44
10.185.2.101,2017/7/13 20:05,C:,71.2
10.185.2.101,2017/7/13 20:15,D:,87.44
10.185.2.101,2017/7/13 20:15,C:,71.2
10.185.2.101,2017/7/13 20:30,D:,87.44
10.185.2.101,2017/7/13 20:30,C:,71.2
10.185.2.101,2017/7/13 20:40,C:,71.2
10.185.2.101,2017/7/13 20:40,D:,87.44
10.185.2.101,2017/7/13 20:55,D:,87.44
10.185.2.101,2017/7/13 20:55,C:,71.2
10.185.2.101,2017/7/13 21:05,D:,87.44
10.185.2.101,2017/7/13 21:05,C:,71.2
10.185.2.101,2017/7/13 21:20,C:,71.2
10.185.2.101,2017/7/13 21:20,D:,87.44
10.185.2.101,2017/7/13 21:35,D:,87.44
10.185.2.101,2017/7/13 21:35,C:,71.2
10.185.2.101,2017/7/13 21:45,D:,87.44
10.185.2.101,2017/7/13 21:45,C:,71.2
10.185.2.101,2017/7/13 22:00,D:,87.44
10.185.2.101,2017/7/13 22:00,C:,71.2
10.185.2.101,2017/7/13 22:15,D:,87.44
10.185.2.101,2017/7/13 22:15,C:,71.2
10.185.2.101,2017/7/13 22:25,D:,87.44
10.185.2.101,2017/7/13 22:25,C:,71.2
10.185.2.101,2017/7/13 22:40,D:,87.44
10.185.2.101,2017/7/13 22:40,C:,71.2
10.185.2.101,2017/7/13 22:50,C:,71.2
10.185.2.101,2017/7/13 22:50,D:,87.44
10.185.2.101,2017/7/13 23:05,D:,87.44
10.185.2.101,2017/7/13 23:05,C:,71.2
10.185.2.101,2017/7/13 23:15,C:,71.2
10.185.2.101,2017/7/13 23:15,D:,87.44
10.185.2.101,2017/7/13 23:30,D:,87.44
10.185.2.101,2017/7/13 23:30,C:,71.2
10.185.2.101,2017/7/13 23:45,D:,87.44
10.185.2.101,2017/7/13 23:45,C:,71.2
10.185.2.101,2017/7/13 23:55,C:,71.2
10.185.2.101,2017/7/14 0:10,D:,87.44
10.185.2.101,2017/7/14 0:10,C:,71.2
10.185.2.101,2017/7/14 0:25,D:,87.44
10.185.2.101,2017/7/14 0:25,C:,71.2
10.185.2.101,2017/7/14 0:35,C:,71.2
10.185.2.101,2017/7/14 0:35,D:,87.44
10.185.2.101,2017/7/14 0:50,C:,71.2
10.185.2.101,2017/7/14 0:50,D:,87.44
10.185.2.101,2017/7/14 1:00,D:,87.44
10.185.2.101,2017/7/14 1:00,C:,71.2
10.185.2.101,2017/7/14 1:15,C:,71.2
10.185.2.101,2017/7/14 1:15,D:,87.44
10.185.2.101,2017/7/14 1:30,C:,71.2
10.185.2.101,2017/7/14 1:30,D:,87.44
10.185.2.101,2017/7/14 1:40,D:,87.44
10.185.2.101,2017/7/14 1:40,C:,71.2
10.185.2.101,2017/7/14 1:55,D:,87.44
10.185.2.101,2017/7/14 1:55,C:,71.2
10.185.2.101,2017/7/14 2:05,D:,87.44
10.185.2.101,2017/7/14 2:05,C:,71.2
10.185.2.101,2017/7/14 2:20,C:,71.2
10.185.2.101,2017/7/14 2:20,D:,87.44
10.185.2.101,2017/7/14 2:35,D:,87.44
10.185.2.101,2017/7/14 2:35,C:,71.2
10.185.2.101,2017/7/14 2:45,D:,87.44
10.185.2.101,2017/7/14 2:45,C:,71.2
10.185.2.101,2017/7/14 3:00,D:,87.44
10.185.2.101,2017/7/14 3:00,C:,71.2
10.185.2.101,2017/7/14 3:10,C:,71.2
10.185.2.101,2017/7/14 3:10,D:,87.44
10.185.2.101,2017/7/14 3:25,C:,71.2
10.185.2.101,2017/7/14 3:25,D:,87.44
10.185.2.101,2017/7/14 3:35,C:,71.2
10.185.2.101,2017/7/14 3:35,D:,87.44
10.185.2.101,2017/7/14 3:50,D:,87.44
10.185.2.101,2017/7/14 3:50,C:,71.2
10.185.2.101,2017/7/14 4:05,D:,87.44
10.185.2.101,2017/7/14 4:05,C:,71.2
10.185.2.101,2017/7/14 4:15,D:,87.44
10.185.2.101,2017/7/14 4:15,C:,71.2
10.185.2.101,2017/7/14 4:30,D:,87.44
10.185.2.101,2017/7/14 4:30,C:,71.2
10.185.2.101,2017/7/14 4:40,D:,87.44
10.185.2.101,2017/7/14 4:40,C:,71.2
10.185.2.101,2017/7/14 4:55,C:,71.2
10.185.2.101,2017/7/14 5:10,D:,87.44
10.185.2.101,2017/7/14 5:10,C:,71.2
10.185.2.101,2017/7/14 5:20,C:,71.2
10.185.2.101,2017/7/14 5:20,D:,87.44
10.185.2.101,2017/7/14 5:35,D:,87.44
10.185.2.101,2017/7/14 5:35,C:,71.2
10.185.2.101,2017/7/14 5:45,D:,87.44
10.185.2.101,2017/7/14 5:45,C:,71.2
10.185.2.101,2017/7/14 6:00,C:,71.2
10.185.2.101,2017/7/14 6:00,D:,87.44
10.185.2.101,2017/7/14 6:15,D:,87.44
10.185.2.101,2017/7/14 6:15,C:,71.2
10.185.2.101,2017/7/14 6:25,C:,71.2
10.185.2.101,2017/7/14 6:25,D:,87.44
10.185.2.101,2017/7/14 6:40,C:,71.2
10.185.2.101,2017/7/14 6:40,D:,87.44
10.185.2.101,2017/7/14 6:55,C:,71.2
10.185.2.101,2017/7/14 6:55,D:,87.44
10.185.2.101,2017/7/14 7:05,D:,87.44
10.185.2.101,2017/7/14 7:05,C:,71.2
10.185.2.101,2017/7/14 7:20,C:,71.2
10.185.2.101,2017/7/14 7:20,D:,87.44
10.185.2.101,2017/7/14 7:30,C:,71.2
10.185.2.101,2017/7/14 7:30,D:,87.44
10.185.2.101,2017/7/14 7:45,D:,87.44
10.185.2.101,2017/7/14 7:45,C:,71.2
10.185.2.101,2017/7/14 7:55,D:,87.44
10.185.2.101,2017/7/14 7:55,C:,71.2
10.185.2.101,2017/7/14 8:10,D:,87.44
10.185.2.101,2017/7/14 8:10,C:,71.2
10.185.2.101,2017/7/14 8:25,D:,87.44
10.185.2.101,2017/7/14 8:25,C:,71.2
10.185.2.101,2017/7/14 8:35,C:,71.2
10.185.2.101,2017/7/14 8:35,D:,87.44
10.185.2.101,2017/7/14 8:50,D:,87.44
10.185.2.101,2017/7/14 8:50,C:,71.2
10.185.2.101,2017/7/14 9:05,D:,87.44
10.185.2.101,2017/7/14 9:05,C:,71.2
10.185.2.101,2017/7/14 9:15,C:,71.2
10.185.2.101,2017/7/14 9:15,D:,87.44
10.185.2.101,2017/7/14 9:30,D:,87.44
10.185.2.101,2017/7/14 9:30,C:,71.2
10.185.2.101,2017/7/14 9:40,C:,71.2
10.185.2.101,2017/7/14 9:40,D:,87.44
10.185.2.101,2017/7/14 9:55,C:,71.2
10.185.2.101,2017/7/14 9:55,D:,87.44
10.185.2.101,2017/7/14 10:05,D:,87.44
10.185.2.101,2017/7/14 10:05,C:,71.2
10.185.2.101,2017/7/14 10:20,D:,87.44
10.185.2.101,2017/7/14 10:20,C:,71.2
10.185.2.101,2017/7/14 10:35,C:,71.2
10.185.2.101,2017/7/14 10:35,D:,87.44
10.185.2.101,2017/7/14 10:45,D:,87.44
10.185.2.101,2017/7/14 10:45,C:,71.2
10.185.2.101,2017/7/14 11:00,C:,71.2
10.185.2.101,2017/7/14 11:00,D:,87.44
10.185.2.101,2017/7/14 11:15,D:,87.44
10.185.2.101,2017/7/14 11:15,C:,71.2
10.185.2.101,2017/7/14 11:25,C:,71.2
10.185.2.101,2017/7/14 11:25,D:,87.44
10.185.2.101,2017/7/14 11:40,D:,87.44
10.185.2.101,2017/7/14 11:40,C:,71.2
10.185.2.101,2017/7/14 12:15,D:,87.44
10.185.2.101,2017/7/14 12:15,C:,71.2
10.185.2.101,2017/7/14 12:30,D:,87.44
10.185.2.101,2017/7/14 12:30,C:,71.2
10.185.2.101,2017/7/14 12:40,C:,71.2
10.185.2.101,2017/7/14 12:40,D:,87.44
10.185.2.101,2017/7/14 12:55,C:,71.2
10.185.2.101,2017/7/14 12:55,D:,87.44
10.185.2.101,2017/7/14 13:05,D:,87.44
10.185.2.101,2017/7/14 13:05,C:,71.2
10.185.2.101,2017/7/14 13:20,C:,71.2
10.185.2.101,2017/7/14 13:20,D:,87.44
10.185.2.101,2017/7/14 13:30,C:,71.2
10.185.2.101,2017/7/14 13:30,D:,87.44
10.185.2.101,2017/7/14 13:45,D:,87.44
10.185.2.101,2017/7/14 13:45,C:,71.2
10.185.2.101,2017/7/14 14:00,D:,87.44
10.185.2.101,2017/7/14 14:00,C:,71.2
10.185.2.101,2017/7/14 14:10,D:,87.44
10.185.2.101,2017/7/14 14:10,C:,71.2
10.185.2.101,2017/7/14 14:25,C:,71.2
10.185.2.101,2017/7/14 14:25,D:,87.44
10.185.2.101,2017/7/14 14:35,D:,87.44
10.185.2.101,2017/7/14 14:35,C:,71.2
10.185.2.101,2017/7/14 14:50,D:,87.44
10.185.2.101,2017/7/14 14:50,C:,71.2
10.185.2.101,2017/7/14 15:05,D:,87.44
10.185.2.101,2017/7/14 15:05,C:,71.2
10.185.2.101,2017/7/14 15:15,D:,87.44
10.185.2.101,2017/7/14 15:15,C:,71.2
10.185.2.101,2017/7/14 15:30,D:,87.44
10.185.2.101,2017/7/14 15:30,C:,71.2
10.185.2.101,2017/7/14 15:40,D:,87.44
10.185.2.101,2017/7/14 15:40,C:,71.2
10.185.2.101,2017/7/14 15:55,C:,71.2
10.185.2.101,2017/7/14 15:55,D:,87.44
10.185.2.101,2017/7/14 16:10,C:,71.2
10.185.2.101,2017/7/14 16:10,D:,87.44
10.185.2.101,2017/7/14 16:20,C:,71.2
10.185.2.101,2017/7/14 16:20,D:,87.44
10.185.2.101,2017/7/14 16:35,D:,87.44
10.185.2.101,2017/7/14 16:35,C:,71.2
10.185.2.101,2017/7/14 16:45,C:,71.2
10.185.2.101,2017/7/14 16:45,D:,87.44
10.185.2.101,2017/7/14 17:00,C:,71.2
10.185.2.101,2017/7/14 17:00,D:,87.44
10.185.2.101,2017/7/14 17:15,D:,87.44
10.185.2.101,2017/7/14 17:15,C:,71.2
10.185.2.101,2017/7/14 17:25,D:,87.44
10.185.2.101,2017/7/14 17:25,C:,71.2
10.185.2.101,2017/7/14 17:40,C:,71.2
10.185.2.101,2017/7/14 17:40,D:,87.44
10.185.2.101,2017/7/14 17:55,C:,71.2
10.185.2.101,2017/7/14 17:55,D:,87.44
10.185.2.101,2017/7/14 18:05,D:,87.44
10.185.2.101,2017/7/14 18:05,C:,71.2
10.185.2.101,2017/7/14 18:20,C:,71.2
10.185.2.101,2017/7/14 18:20,D:,87.44
10.185.2.101,2017/7/14 18:30,D:,87.44
10.185.2.101,2017/7/14 18:30,C:,71.2
10.185.2.101,2017/7/14 18:45,C:,71.2
10.185.2.101,2017/7/14 18:45,D:,87.44
10.185.2.101,2017/7/14 18:55,D:,87.44
10.185.2.101,2017/7/14 18:55,C:,71.2
10.185.2.101,2017/7/14 19:10,C:,71.2
10.185.2.101,2017/7/14 19:10,D:,87.44
10.185.2.101,2017/7/14 19:25,D:,87.44
10.185.2.101,2017/7/14 19:25,C:,71.2
10.185.2.101,2017/7/14 19:35,D:,87.44
10.185.2.101,2017/7/14 19:35,C:,71.2
10.185.2.101,2017/7/14 19:50,C:,71.2
10.185.2.101,2017/7/14 19:50,D:,87.44
10.185.2.101,2017/7/14 20:00,D:,87.44
10.185.2.101,2017/7/14 20:00,C:,71.2
10.185.2.101,2017/7/14 20:15,C:,71.2
10.185.2.101,2017/7/14 20:15,D:,87.44
10.185.2.101,2017/7/14 20:30,C:,71.2
10.185.2.101,2017/7/14 20:30,D:,87.44
10.185.2.101,2017/7/14 20:40,C:,71.2
10.185.2.101,2017/7/14 20:40,D:,87.44
10.185.2.101,2017/7/14 20:55,D:,87.44
10.185.2.101,2017/7/14 20:55,C:,71.2
10.185.2.101,2017/7/14 21:10,C:,71.2
10.185.2.101,2017/7/14 21:10,D:,87.44
10.185.2.101,2017/7/14 21:20,C:,71.2
10.185.2.101,2017/7/14 21:20,D:,87.44
10.185.2.101,2017/7/14 21:35,C:,71.2
10.185.2.101,2017/7/14 21:35,D:,87.44
10.185.2.101,2017/7/14 21:45,C:,71.2
10.185.2.101,2017/7/14 21:45,D:,87.44
10.185.2.101,2017/7/14 22:00,D:,87.44
10.185.2.101,2017/7/14 22:00,C:,71.2
10.185.2.101,2017/7/14 22:15,D:,87.44
10.185.2.101,2017/7/14 22:15,C:,71.2
10.185.2.101,2017/7/14 22:25,C:,71.2
10.185.2.101,2017/7/14 22:25,D:,87.44
10.185.2.101,2017/7/14 22:40,D:,87.44
10.185.2.101,2017/7/14 22:40,C:,71.2
10.185.2.101,2017/7/14 22:50,C:,71.2
10.185.2.101,2017/7/14 22:50,D:,87.44
10.185.2.101,2017/7/14 23:05,D:,87.44
10.185.2.101,2017/7/14 23:05,C:,71.2
10.185.2.101,2017/7/14 23:20,D:,87.44
10.185.2.101,2017/7/14 23:20,C:,71.2
10.185.2.101,2017/7/14 23:30,D:,87.44
10.185.2.101,2017/7/14 23:30,C:,71.2
10.185.2.101,2017/7/14 23:45,D:,87.44
10.185.2.101,2017/7/14 23:45,C:,71.2
10.185.2.101,2017/7/14 23:55,D:,87.44
10.185.2.101,2017/7/14 23:55,C:,71.2
10.185.2.101,2017/7/15 0:10,C:,71.2
10.185.2.101,2017/7/15 0:10,D:,87.44
10.185.2.101,2017/7/15 0:25,C:,71.2
10.185.2.101,2017/7/15 0:25,D:,87.44
10.185.2.101,2017/7/15 0:35,D:,87.44
10.185.2.101,2017/7/15 0:35,C:,71.2
10.185.2.101,2017/7/15 0:50,D:,87.44
10.185.2.101,2017/7/15 0:50,C:,71.2
10.185.2.101,2017/7/15 1:00,D:,87.44
10.185.2.101,2017/7/15 1:00,C:,71.2
10.185.2.101,2017/7/15 1:15,D:,87.44
10.185.2.101,2017/7/15 1:15,C:,71.2
10.185.2.101,2017/7/15 1:30,D:,87.44
10.185.2.101,2017/7/15 1:30,C:,71.2
10.185.2.101,2017/7/15 1:40,C:,71.2
10.185.2.101,2017/7/15 1:40,D:,87.44
10.185.2.101,2017/7/15 1:55,C:,71.2
10.185.2.101,2017/7/15 1:55,D:,87.44
10.185.2.101,2017/7/15 2:05,D:,87.44
10.185.2.101,2017/7/15 2:05,C:,71.2
10.185.2.101,2017/7/15 2:20,D:,87.44
10.185.2.101,2017/7/15 2:20,C:,71.2
10.185.2.101,2017/7/15 2:35,C:,71.2
10.185.2.101,2017/7/15 2:35,D:,87.44
10.185.2.101,2017/7/15 2:45,D:,87.44
10.185.2.101,2017/7/15 2:45,C:,71.2
10.185.2.101,2017/7/15 3:00,D:,87.44
10.185.2.101,2017/7/15 3:00,C:,71.2
10.185.2.101,2017/7/15 3:10,C:,71.2
10.185.2.101,2017/7/15 3:10,D:,87.44
10.185.2.101,2017/7/15 3:25,D:,87.44
10.185.2.101,2017/7/15 3:40,C:,71.2
10.185.2.101,2017/7/15 3:40,D:,87.44
10.185.2.101,2017/7/15 3:50,D:,87.44
10.185.2.101,2017/7/15 3:50,C:,71.2
10.185.2.101,2017/7/15 4:05,D:,87.44
10.185.2.101,2017/7/15 4:05,C:,71.2
10.185.2.101,2017/7/15 4:15,D:,87.44
10.185.2.101,2017/7/15 4:15,C:,71.2
10.185.2.101,2017/7/15 4:30,D:,87.44
10.185.2.101,2017/7/15 4:30,C:,71.2
10.185.2.101,2017/7/15 4:45,D:,87.44
10.185.2.101,2017/7/15 4:55,C:,71.2
10.185.2.101,2017/7/15 4:55,D:,87.44
10.185.2.101,2017/7/15 5:10,D:,87.44
10.185.2.101,2017/7/15 5:10,C:,71.2
10.185.2.101,2017/7/15 5:20,C:,71.2
10.185.2.101,2017/7/15 5:20,D:,87.44
10.185.2.101,2017/7/15 5:35,C:,71.2
10.185.2.101,2017/7/15 5:35,D:,87.44
10.185.2.101,2017/7/15 5:50,D:,87.44
10.185.2.101,2017/7/15 5:50,C:,71.2
10.185.2.101,2017/7/15 6:00,D:,87.44
10.185.2.101,2017/7/15 6:00,C:,71.2
10.185.2.101,2017/7/15 6:15,C:,71.2
10.185.2.101,2017/7/15 6:15,D:,87.44
10.185.2.101,2017/7/15 6:25,C:,71.2
10.185.2.101,2017/7/15 6:25,D:,87.44
10.185.2.101,2017/7/15 6:40,D:,87.44
10.185.2.101,2017/7/15 6:40,C:,71.2
10.185.2.101,2017/7/15 6:55,D:,87.44
10.185.2.101,2017/7/15 6:55,C:,71.2
10.185.2.101,2017/7/15 7:05,D:,87.44
10.185.2.101,2017/7/15 7:05,C:,71.2
10.185.2.101,2017/7/15 7:20,D:,87.44
10.185.2.101,2017/7/15 7:20,C:,71.2
10.185.2.101,2017/7/15 7:30,D:,87.44
10.185.2.101,2017/7/15 7:30,C:,71.2
10.185.2.101,2017/7/15 7:45,C:,71.2
10.185.2.101,2017/7/15 7:45,D:,87.44
10.185.2.101,2017/7/15 8:00,D:,87.44
10.185.2.101,2017/7/15 8:00,C:,71.2
10.185.2.101,2017/7/15 8:10,C:,71.2
10.185.2.101,2017/7/15 8:10,D:,87.44
10.185.2.101,2017/7/15 8:25,D:,87.44
10.185.2.101,2017/7/15 8:25,C:,71.2
10.185.2.101,2017/7/15 8:35,D:,87.44
10.185.2.101,2017/7/15 8:35,C:,71.2
10.185.2.101,2017/7/15 8:50,D:,87.44
10.185.2.101,2017/7/15 8:50,C:,71.2
10.185.2.101,2017/7/15 9:05,D:,87.44
10.185.2.101,2017/7/15 9:05,C:,71.2
10.185.2.101,2017/7/15 9:15,C:,71.2
10.185.2.101,2017/7/15 9:15,D:,87.44
10.185.2.101,2017/7/15 9:30,C:,71.2
10.185.2.101,2017/7/15 9:30,D:,87.44
10.185.2.101,2017/7/15 9:40,C:,71.2
10.185.2.101,2017/7/15 9:40,D:,87.44
10.185.2.101,2017/7/15 9:55,D:,87.44
10.185.2.101,2017/7/15 9:55,C:,71.2
10.185.2.101,2017/7/15 10:10,C:,71.2
10.185.2.101,2017/7/15 10:10,D:,87.44
10.185.2.101,2017/7/15 10:20,C:,71.2
10.185.2.101,2017/7/15 10:20,D:,87.44
10.185.2.101,2017/7/15 10:35,C:,71.2
10.185.2.101,2017/7/15 10:35,D:,87.44
10.185.2.101,2017/7/15 10:45,C:,71.2
10.185.2.101,2017/7/15 10:45,D:,87.44
10.185.2.101,2017/7/15 11:00,D:,87.44
10.185.2.101,2017/7/15 11:00,C:,71.2
10.185.2.101,2017/7/15 11:15,C:,71.2
10.185.2.101,2017/7/15 11:15,D:,87.44
10.185.2.101,2017/7/15 11:25,D:,87.44
10.185.2.101,2017/7/15 11:25,C:,71.2
10.185.2.101,2017/7/15 11:40,C:,71.2
10.185.2.101,2017/7/15 11:40,D:,87.44
10.185.2.101,2017/7/15 12:15,C:,71.2
10.185.2.101,2017/7/15 12:15,D:,87.44
10.185.2.101,2017/7/15 12:30,D:,87.44
10.185.2.101,2017/7/15 12:30,C:,71.2
10.185.2.101,2017/7/15 12:40,D:,87.44
10.185.2.101,2017/7/15 12:40,C:,71.2
10.185.2.101,2017/7/15 12:55,D:,87.44
10.185.2.101,2017/7/15 12:55,C:,71.2
10.185.2.101,2017/7/15 13:05,D:,87.44
10.185.2.101,2017/7/15 13:05,C:,71.2
10.185.2.101,2017/7/15 13:20,D:,87.44
10.185.2.101,2017/7/15 13:20,C:,71.2
10.185.2.101,2017/7/15 13:35,D:,87.44
10.185.2.101,2017/7/15 13:35,C:,71.2
10.185.2.101,2017/7/15 13:45,C:,71.2
10.185.2.101,2017/7/15 13:45,D:,87.44
10.185.2.101,2017/7/15 14:00,D:,87.44
10.185.2.101,2017/7/15 14:00,C:,71.2
10.185.2.101,2017/7/15 14:10,D:,87.44
10.185.2.101,2017/7/15 14:10,C:,71.2
10.185.2.101,2017/7/15 14:25,C:,71.2
10.185.2.101,2017/7/15 14:25,D:,87.44
10.185.2.101,2017/7/15 14:40,C:,71.2
10.185.2.101,2017/7/15 14:40,D:,87.44
10.185.2.101,2017/7/15 14:50,D:,87.44
10.185.2.101,2017/7/15 14:50,C:,71.2
10.185.2.101,2017/7/15 15:05,C:,71.2
10.185.2.101,2017/7/15 15:05,D:,87.44
10.185.2.101,2017/7/15 15:15,D:,87.44
10.185.2.101,2017/7/15 15:15,C:,71.2
10.185.2.101,2017/7/15 15:30,D:,87.44
10.185.2.101,2017/7/15 15:30,C:,71.2
10.185.2.101,2017/7/15 15:45,D:,87.44
10.185.2.101,2017/7/15 15:45,C:,71.2
10.185.2.101,2017/7/15 15:55,C:,71.2
10.185.2.101,2017/7/15 15:55,D:,87.44
10.185.2.101,2017/7/15 16:10,D:,87.44
10.185.2.101,2017/7/15 16:10,C:,71.2
10.185.2.101,2017/7/15 16:20,C:,71.2
10.185.2.101,2017/7/15 16:20,D:,87.44
10.185.2.101,2017/7/15 16:35,D:,87.44
10.185.2.101,2017/7/15 16:35,C:,71.2
10.185.2.101,2017/7/15 16:50,D:,87.44
10.185.2.101,2017/7/15 16:50,C:,71.2
10.185.2.101,2017/7/15 17:00,D:,87.44
10.185.2.101,2017/7/15 17:00,C:,71.2
10.185.2.101,2017/7/15 17:15,D:,87.44
10.185.2.101,2017/7/15 17:15,C:,71.2
10.185.2.101,2017/7/15 17:25,D:,87.44
10.185.2.101,2017/7/15 17:25,C:,71.2
10.185.2.101,2017/7/15 17:40,C:,71.2
10.185.2.101,2017/7/15 17:40,D:,87.44
10.185.2.101,2017/7/15 17:55,C:,71.2
10.185.2.101,2017/7/15 17:55,D:,87.44
10.185.2.101,2017/7/15 18:05,C:,71.2
10.185.2.101,2017/7/15 18:05,D:,87.44
10.185.2.101,2017/7/15 18:20,D:,87.44
10.185.2.101,2017/7/15 18:20,C:,71.2
10.185.2.101,2017/7/15 18:30,D:,87.44
10.185.2.101,2017/7/15 18:30,C:,71.2
10.185.2.101,2017/7/15 18:45,D:,87.44
10.185.2.101,2017/7/15 18:45,C:,71.2
10.185.2.101,2017/7/15 19:00,D:,87.44
10.185.2.101,2017/7/15 19:00,C:,71.2
10.185.2.101,2017/7/15 19:10,C:,71.2
10.185.2.101,2017/7/15 19:10,D:,87.44
10.185.2.101,2017/7/15 19:25,C:,71.2
10.185.2.101,2017/7/15 19:25,D:,87.44
10.185.2.101,2017/7/15 19:35,C:,71.2
10.185.2.101,2017/7/15 19:35,D:,87.44
10.185.2.101,2017/7/15 19:50,C:,71.2
10.185.2.101,2017/7/15 19:50,D:,87.44
10.185.2.101,2017/7/15 20:05,C:,71.2
10.185.2.101,2017/7/15 20:05,D:,87.44
10.185.2.101,2017/7/15 20:15,D:,87.44
10.185.2.101,2017/7/15 20:15,C:,71.2
10.185.2.101,2017/7/15 20:30,C:,71.2
10.185.2.101,2017/7/15 20:30,D:,87.44
10.185.2.101,2017/7/15 20:40,C:,71.2
10.185.2.101,2017/7/15 20:40,D:,87.44
10.185.2.101,2017/7/15 20:55,C:,71.2
10.185.2.101,2017/7/15 20:55,D:,87.44
10.185.2.101,2017/7/15 21:10,D:,87.44
10.185.2.101,2017/7/15 21:10,C:,71.2
10.185.2.101,2017/7/15 21:20,D:,87.44
10.185.2.101,2017/7/15 21:20,C:,71.2
10.185.2.101,2017/7/15 21:35,D:,87.44
10.185.2.101,2017/7/15 21:35,C:,71.2
10.185.2.101,2017/7/15 21:45,C:,71.2
10.185.2.101,2017/7/15 21:45,D:,87.44
10.185.2.101,2017/7/15 22:00,D:,87.44
10.185.2.101,2017/7/15 22:00,C:,71.2
10.185.2.101,2017/7/15 22:15,D:,87.44
10.185.2.101,2017/7/15 22:15,C:,71.2
10.185.2.101,2017/7/15 22:25,D:,87.44
10.185.2.101,2017/7/15 22:25,C:,71.2
10.185.2.101,2017/7/15 22:40,C:,71.2
10.185.2.101,2017/7/15 22:40,D:,87.44
10.185.2.101,2017/7/15 22:50,C:,71.2
10.185.2.101,2017/7/15 22:50,D:,87.44
10.185.2.101,2017/7/15 23:05,C:,71.2
10.185.2.101,2017/7/15 23:05,D:,87.44
10.185.2.101,2017/7/15 23:20,C:,71.2
10.185.2.101,2017/7/15 23:20,D:,87.44
10.185.2.101,2017/7/15 23:30,D:,87.44
10.185.2.101,2017/7/15 23:30,C:,71.2
10.185.2.101,2017/7/15 23:45,C:,71.2
10.185.2.101,2017/7/15 23:45,D:,87.44
10.185.2.101,2017/7/15 23:55,C:,71.2
10.185.2.101,2017/7/15 23:55,D:,87.44
10.185.2.101,2017/7/16 0:10,C:,71.2
10.185.2.101,2017/7/16 0:10,D:,87.44
10.185.2.101,2017/7/16 0:25,C:,71.2
10.185.2.101,2017/7/16 0:25,D:,87.44
10.185.2.101,2017/7/16 0:35,C:,71.2
10.185.2.101,2017/7/16 0:35,D:,87.44
10.185.2.101,2017/7/16 0:50,C:,71.2
10.185.2.101,2017/7/16 0:50,D:,87.44
10.185.2.101,2017/7/16 1:00,D:,87.44
10.185.2.101,2017/7/16 1:00,C:,71.2
10.185.2.101,2017/7/16 1:15,C:,71.2
10.185.2.101,2017/7/16 1:15,D:,87.44
10.185.2.101,2017/7/16 1:30,D:,87.44
10.185.2.101,2017/7/16 1:30,C:,71.2
10.185.2.101,2017/7/16 1:40,C:,71.2
10.185.2.101,2017/7/16 1:40,D:,87.44
10.185.2.101,2017/7/16 1:55,D:,87.44
10.185.2.101,2017/7/16 1:55,C:,71.2
10.185.2.101,2017/7/16 2:05,C:,71.2
10.185.2.101,2017/7/16 2:05,D:,87.44
10.185.2.101,2017/7/16 2:20,D:,87.44
10.185.2.101,2017/7/16 2:20,C:,71.2
10.185.2.101,2017/7/16 2:35,D:,87.44
10.185.2.101,2017/7/16 2:35,C:,71.2
10.185.2.101,2017/7/16 2:45,C:,71.2
10.185.2.101,2017/7/16 2:45,D:,87.44
10.185.2.101,2017/7/16 3:00,D:,87.44
