IP地址,采集时间,内存使用率
10.185.4.16,2017/1/20 1:20,72.33
10.185.4.16,2017/1/20 1:50,71.3
10.185.4.16,2017/1/20 2:20,70.63
10.185.4.16,2017/1/20 2:50,70.6
10.185.4.16,2017/1/20 3:20,70.66
10.185.4.16,2017/1/20 3:50,75.07
10.185.4.16,2017/1/20 4:20,70.29
10.185.4.16,2017/1/20 4:50,70.66
10.185.4.16,2017/1/20 5:20,71.97
10.185.4.16,2017/1/20 5:50,70.5
10.185.4.16,2017/1/20 6:20,70.38
10.185.4.16,2017/1/20 6:50,70.52
10.185.4.16,2017/1/20 7:20,70.24
10.185.4.16,2017/1/20 7:50,70.19
10.185.4.16,2017/1/20 8:20,70.27
10.185.4.16,2017/1/20 8:50,70.24
10.185.4.16,2017/1/20 9:20,70.16
10.185.4.16,2017/1/20 9:50,70.21
10.185.4.16,2017/1/20 10:20,70.17
10.185.4.16,2017/1/20 10:50,70.3
10.185.4.16,2017/1/20 11:20,70.26
10.185.4.16,2017/1/20 11:20,70.41
10.185.4.16,2017/1/20 11:50,70.32
10.185.4.16,2017/1/20 12:05,70.26
10.185.4.16,2017/1/20 12:50,70.22
10.185.4.16,2017/1/20 13:20,70.26
10.185.4.16,2017/1/20 13:50,70.36
10.185.4.16,2017/1/20 14:20,70.22
10.185.4.16,2017/1/20 14:50,70.26
10.185.4.16,2017/1/20 15:20,70.24
10.185.4.16,2017/1/20 15:50,70.28
10.185.4.16,2017/1/20 16:20,70.25
10.185.4.16,2017/1/20 16:50,70.29
10.185.4.16,2017/1/20 17:20,70.26
10.185.4.16,2017/1/20 17:50,70.29
10.185.4.16,2017/1/20 18:20,70.41
10.185.4.16,2017/1/20 18:50,70.38
10.185.4.16,2017/1/20 19:20,70.19
10.185.4.16,2017/1/20 19:50,70.33
10.185.4.16,2017/1/20 20:20,70.18
10.185.4.16,2017/1/20 20:50,70.43
10.185.4.16,2017/1/20 21:20,70.52
10.185.4.16,2017/1/20 21:50,70.53
10.185.4.16,2017/1/20 22:20,70.54
10.185.4.16,2017/1/20 22:50,70.59
10.185.4.16,2017/1/20 23:05,70.44
10.185.4.16,2017/1/20 23:35,70.48
10.185.4.16,2017/1/21 0:05,70.53
10.185.4.16,2017/1/21 0:35,70.47
10.185.4.16,2017/1/21 1:05,72.58
10.185.4.16,2017/1/21 1:35,71.91
10.185.4.16,2017/1/21 2:05,71.41
10.185.4.16,2017/1/21 2:35,72.41
10.185.4.16,2017/1/21 3:40,70.39
10.185.4.16,2017/1/21 4:05,70.85
10.185.4.16,2017/1/21 4:35,72.17
10.185.4.16,2017/1/21 5:05,70.47
10.185.4.16,2017/1/21 5:35,70.35
10.185.4.16,2017/1/21 6:05,70.57
10.185.4.16,2017/1/21 6:35,70.78
10.185.4.16,2017/1/21 7:05,70.62
10.185.4.16,2017/1/21 7:35,70.49
10.185.4.16,2017/1/21 8:05,70.51
10.185.4.16,2017/1/21 8:35,70.55
10.185.4.16,2017/1/21 9:35,70.49
10.185.4.16,2017/1/21 10:05,70.4
10.185.4.16,2017/1/21 10:35,70.48
10.185.4.16,2017/1/21 11:05,70.45
10.185.4.16,2017/1/21 11:05,70.48
10.185.4.16,2017/1/21 11:05,70.45
10.185.4.16,2017/1/21 11:35,70.24
10.185.4.16,2017/1/21 11:35,70.4
10.185.4.16,2017/1/21 12:50,70.27
10.185.4.16,2017/1/21 13:05,70.29
10.185.4.16,2017/1/21 13:35,70.35
10.185.4.16,2017/1/21 14:05,70.25
10.185.4.16,2017/1/21 14:35,70.37
10.185.4.16,2017/1/21 15:05,70.3
10.185.4.16,2017/1/21 15:20,70.29
10.185.4.16,2017/1/21 15:50,70.34
10.185.4.16,2017/1/21 16:20,70.3
10.185.4.16,2017/1/21 16:50,70.31
10.185.4.16,2017/1/21 17:20,70.27
10.185.4.16,2017/1/21 17:50,70.31
10.185.4.16,2017/1/21 18:20,70.28
10.185.4.16,2017/1/21 18:35,70.4
10.185.4.16,2017/1/21 19:05,70.34
10.185.4.16,2017/1/21 19:35,70.35
10.185.4.16,2017/1/21 20:05,70.28
10.185.4.16,2017/1/21 20:35,70.5
10.185.4.16,2017/1/21 21:05,70.51
10.185.4.16,2017/1/21 21:35,70.48
10.185.4.16,2017/1/21 22:05,70.49
10.185.4.16,2017/1/21 22:35,70.4
10.185.4.16,2017/1/21 23:05,70.4
10.185.4.16,2017/1/21 23:35,70.38
10.185.4.16,2017/1/22 0:05,70.55
10.185.4.16,2017/1/22 0:35,70.47
10.185.4.16,2017/1/22 1:05,72.45
10.185.4.16,2017/1/22 1:35,72.04
10.185.4.16,2017/1/22 2:05,71.57
10.185.4.16,2017/1/22 2:35,70.66
10.185.4.16,2017/1/22 3:05,70.84
10.185.4.16,2017/1/22 3:35,70.23
10.185.4.16,2017/1/22 4:05,70.64
10.185.4.16,2017/1/22 4:35,71.43
10.185.4.16,2017/1/22 4:50,70.68
10.185.4.16,2017/1/22 5:20,70.45
10.185.4.16,2017/1/22 5:50,70.24
10.185.4.16,2017/1/22 6:20,70.41
10.185.4.16,2017/1/22 6:50,70.52
10.185.4.16,2017/1/22 7:20,70.31
10.185.4.16,2017/1/22 7:50,70.27
10.185.4.16,2017/1/22 8:20,70.39
10.185.4.16,2017/1/22 8:50,70.25
10.185.4.16,2017/1/22 9:05,70.31
10.185.4.16,2017/1/22 9:35,70.22
10.185.4.16,2017/1/22 10:05,70.2
10.185.4.16,2017/1/22 10:35,70.23
10.185.4.16,2017/1/22 11:05,70.29
10.185.4.16,2017/1/22 11:35,70.35
10.185.4.16,2017/1/22 11:50,70.34
10.185.4.16,2017/1/22 11:50,70.28
10.185.4.16,2017/1/22 12:20,70.28
10.185.4.16,2017/1/22 12:20,70.18
10.185.4.16,2017/1/22 13:20,70.26
10.185.4.16,2017/1/22 13:50,70.29
10.185.4.16,2017/1/22 14:20,70.19
10.185.4.16,2017/1/22 14:35,70.59
10.185.4.16,2017/1/22 15:05,70.31
10.185.4.16,2017/1/22 15:35,70.35
10.185.4.16,2017/1/22 15:50,70.25
10.185.4.16,2017/1/22 16:20,70.24
10.185.4.16,2017/1/22 16:50,70.26
10.185.4.16,2017/1/22 17:20,70.14
10.185.4.16,2017/1/22 17:50,70.12
10.185.4.16,2017/1/22 18:20,70.37
10.185.4.16,2017/1/22 18:50,70.3
10.185.4.16,2017/1/22 19:20,70.16
10.185.4.16,2017/1/22 19:50,70.23
10.185.4.16,2017/1/22 20:20,70.09
10.185.4.16,2017/1/22 20:50,70.29
10.185.4.16,2017/1/22 21:20,70.54
10.185.4.16,2017/1/22 21:50,70.52
10.185.4.16,2017/1/22 22:20,70.48
10.185.4.16,2017/1/22 22:50,70.52
10.185.4.16,2017/1/22 23:20,70.44
10.185.4.16,2017/1/22 23:50,70.47
10.185.4.16,2017/1/23 0:20,70.47
10.185.4.16,2017/1/23 0:50,70.44
10.185.4.16,2017/1/23 1:20,73.14
10.185.4.16,2017/1/23 1:35,72
10.185.4.16,2017/1/23 2:05,71.39
10.185.4.16,2017/1/23 2:35,70.9
10.185.4.16,2017/1/23 2:50,70.57
10.185.4.16,2017/1/23 3:20,70.28
10.185.4.16,2017/1/23 3:50,73.36
10.185.4.16,2017/1/23 4:20,70.98
10.185.4.16,2017/1/23 4:50,70.66
10.185.4.16,2017/1/23 5:20,70.57
10.185.4.16,2017/1/23 5:50,70.28
10.185.4.16,2017/1/23 6:20,70.41
10.185.4.16,2017/1/23 6:50,70.61
10.185.4.16,2017/1/23 7:20,70.36
10.185.4.16,2017/1/23 7:50,70.32
10.185.4.16,2017/1/23 8:20,70.4
10.185.4.16,2017/1/23 8:50,70.32
10.185.4.16,2017/1/23 9:20,70.28
10.185.4.16,2017/1/23 9:50,70.27
10.185.4.16,2017/1/23 10:20,70.78
10.185.4.16,2017/1/23 10:50,70.49
10.185.4.16,2017/1/23 11:05,70.36
10.185.4.16,2017/1/23 11:35,70.41
10.185.4.16,2017/1/23 11:50,70.31
10.185.4.16,2017/1/23 11:50,70.35
10.185.4.16,2017/1/23 11:50,70.57
10.185.4.16,2017/1/23 11:50,70.32
10.185.4.16,2017/1/23 12:05,70.38
10.185.4.16,2017/1/23 13:35,70.39
10.185.4.16,2017/1/23 13:50,70.37
10.185.4.16,2017/1/23 14:20,70.28
10.185.4.16,2017/1/23 14:50,70.37
10.185.4.16,2017/1/23 15:20,70.3
10.185.4.16,2017/1/23 15:50,70.28
10.185.4.16,2017/1/23 16:20,70.29
10.185.4.16,2017/1/23 16:50,70.28
10.185.4.16,2017/1/23 17:20,70.3
10.185.4.16,2017/1/23 17:50,70.28
10.185.4.16,2017/1/23 18:05,70.63
10.185.4.16,2017/1/23 18:35,70.39
10.185.4.16,2017/1/23 19:05,70.28
10.185.4.16,2017/1/23 19:35,70.43
10.185.4.16,2017/1/23 20:05,70.3
10.185.4.16,2017/1/23 20:35,70.49
10.185.4.16,2017/1/23 21:05,70.49
10.185.4.16,2017/1/23 21:35,70.58
10.185.4.16,2017/1/23 22:05,70.72
10.185.4.16,2017/1/23 22:35,70.7
10.185.4.16,2017/1/23 23:05,70.62
10.185.4.16,2017/1/23 23:35,70.56
10.185.4.16,2017/1/24 0:05,70.6
10.185.4.16,2017/1/24 0:35,70.52
10.185.4.16,2017/1/24 1:05,71.59
10.185.4.16,2017/1/24 1:35,71.96
10.185.4.16,2017/1/24 2:05,71.27
10.185.4.16,2017/1/24 2:35,70.61
10.185.4.16,2017/1/24 3:05,71.47
10.185.4.16,2017/1/24 3:35,70.47
10.185.4.16,2017/1/24 4:05,71.23
10.185.4.16,2017/1/24 4:35,70.63
10.185.4.16,2017/1/24 5:05,70.63
10.185.4.16,2017/1/24 5:35,70.28
10.185.4.16,2017/1/24 6:05,70.4
10.185.4.16,2017/1/24 6:35,70.4
10.185.4.16,2017/1/24 7:05,70.38
10.185.4.16,2017/1/24 7:20,70.33
10.185.4.16,2017/1/24 7:50,70.21
10.185.4.16,2017/1/24 8:20,70.32
10.185.4.16,2017/1/24 8:35,70.31
10.185.4.16,2017/1/24 9:05,70.37
10.185.4.16,2017/1/24 9:20,70.25
10.185.4.16,2017/1/24 9:50,70.24
10.185.4.16,2017/1/24 9:50,70.3
10.185.4.16,2017/1/24 10:35,70.32
10.185.4.16,2017/1/24 11:05,70.33
10.185.4.16,2017/1/24 11:35,70.29
10.185.4.16,2017/1/24 12:05,70.48
10.185.4.16,2017/1/24 12:35,70.27
10.185.4.16,2017/1/24 13:05,70.24
10.185.4.16,2017/1/24 13:35,70.3
10.185.4.16,2017/1/24 14:05,70.25
10.185.4.16,2017/1/24 14:35,70.33
10.185.4.16,2017/1/24 15:05,70.28
10.185.4.16,2017/1/24 15:35,70.32
10.185.4.16,2017/1/24 16:05,70.3
10.185.4.16,2017/1/24 16:35,70.33
10.185.4.16,2017/1/24 17:05,70.24
10.185.4.16,2017/1/24 18:05,70.79
10.185.4.16,2017/1/24 18:35,70.3
10.185.4.16,2017/1/24 19:05,70.21
10.185.4.16,2017/1/24 19:35,70.35
10.185.4.16,2017/1/24 19:50,70.21
10.185.4.16,2017/1/24 20:20,70.16
10.185.4.16,2017/1/24 20:50,70.35
10.185.4.16,2017/1/24 21:20,70.49
10.185.4.16,2017/1/24 21:50,70.48
10.185.4.16,2017/1/24 22:20,70.58
10.185.4.16,2017/1/24 22:50,70.5
10.185.4.16,2017/1/24 23:20,70.4
10.185.4.16,2017/1/24 23:50,70.43
10.185.4.16,2017/1/25 0:20,70.38
10.185.4.16,2017/1/25 0:50,71.94
10.185.4.16,2017/1/25 1:20,71.91
10.185.4.16,2017/1/25 1:50,71.14
10.185.4.16,2017/1/25 2:20,70.77
10.185.4.16,2017/1/25 2:50,70.57
10.185.4.16,2017/1/25 3:20,70.64
10.185.4.16,2017/1/25 3:50,70.29
10.185.4.16,2017/1/25 4:20,70.52
10.185.4.16,2017/1/25 4:50,70.28
10.185.4.16,2017/1/25 5:20,70.22
10.185.4.16,2017/1/25 5:50,70.24
10.185.4.16,2017/1/25 6:20,70.29
10.185.4.16,2017/1/25 6:50,70.17
10.185.4.16,2017/1/25 7:20,70.15
10.185.4.16,2017/1/25 7:50,70.12
10.185.4.16,2017/1/25 8:05,70.2
10.185.4.16,2017/1/25 8:20,70.26
10.185.4.16,2017/1/25 8:50,70.29
10.185.4.16,2017/1/25 8:50,70.12
10.185.4.16,2017/1/25 9:35,70.27
10.185.4.16,2017/1/25 9:50,70.16
10.185.4.16,2017/1/25 10:05,70.18
10.185.4.16,2017/1/25 10:35,70.14
10.185.4.16,2017/1/25 11:05,70.15
10.185.4.16,2017/1/25 11:35,70.14
10.185.4.16,2017/1/25 11:50,70.12
10.185.4.16,2017/1/25 11:50,70.22
10.185.4.16,2017/1/25 12:20,70.19
10.185.4.16,2017/1/25 13:05,100
10.185.4.16,2017/1/25 13:35,70.2
10.185.4.16,2017/1/25 14:05,70.16
10.185.4.16,2017/1/25 14:35,70.18
10.185.4.16,2017/1/25 15:05,70.19
10.185.4.16,2017/1/25 15:35,70.3
10.185.4.16,2017/1/25 16:05,70.19
10.185.4.16,2017/1/25 16:35,70.27
10.185.4.16,2017/1/25 17:05,70.2
10.185.4.16,2017/1/25 17:35,70.23
10.185.4.16,2017/1/25 18:05,70.61
10.185.4.16,2017/1/25 18:35,70.2
10.185.4.16,2017/1/25 19:05,70.17
10.185.4.16,2017/1/25 19:35,70.27
10.185.4.16,2017/1/25 20:05,70.13
10.185.4.16,2017/1/25 20:35,70.44
10.185.4.16,2017/1/25 21:05,70.41
10.185.4.16,2017/1/25 21:35,70.43
10.185.4.16,2017/1/25 22:05,70.45
10.185.4.16,2017/1/25 22:35,70.43
10.185.4.16,2017/1/25 23:05,70.3
10.185.4.16,2017/1/25 23:35,70.21
10.185.4.16,2017/1/26 0:05,70.25
10.185.4.16,2017/1/26 0:35,70.31
10.185.4.16,2017/1/26 1:05,71.76
10.185.4.16,2017/1/26 1:35,72.07
10.185.4.16,2017/1/26 2:05,71.5
10.185.4.16,2017/1/26 2:35,70.75
10.185.4.16,2017/1/26 3:05,71.06
10.185.4.16,2017/1/26 3:35,70.6
10.185.4.16,2017/1/26 4:05,70.42
10.185.4.16,2017/1/26 4:35,71.3
10.185.4.16,2017/1/26 5:05,70.56
10.185.4.16,2017/1/26 5:35,70.54
10.185.4.16,2017/1/26 6:05,70.69
10.185.4.16,2017/1/26 6:20,70.68
10.185.4.16,2017/1/26 6:35,70.56
10.185.4.16,2017/1/26 6:50,70.61
10.185.4.16,2017/1/26 7:20,70.68
10.185.4.16,2017/1/26 7:50,70.6
10.185.4.16,2017/1/26 8:20,70.66
10.185.4.16,2017/1/26 8:50,70.55
10.185.4.16,2017/1/26 9:20,70.47
10.185.4.16,2017/1/26 9:50,70.46
10.185.4.16,2017/1/26 10:20,70.47
10.185.4.16,2017/1/26 10:35,70.57
10.185.4.16,2017/1/26 11:05,70.52
10.185.4.16,2017/1/26 11:05,70.59
10.185.4.16,2017/1/26 11:20,70.55
10.185.4.16,2017/1/26 11:50,70.77
10.185.4.16,2017/1/26 12:05,70.48
10.185.4.16,2017/1/26 12:20,70.48
10.185.4.16,2017/1/26 13:10,70.54
10.185.4.16,2017/1/26 13:35,70.59
10.185.4.16,2017/1/26 14:05,70.53
10.185.4.16,2017/1/26 14:35,70.56
10.185.4.16,2017/1/26 15:05,70.54
10.185.4.16,2017/1/26 15:35,70.57
10.185.4.16,2017/1/26 16:05,70.54
10.185.4.16,2017/1/26 16:35,70.58
10.185.4.16,2017/1/26 17:05,70.56
10.185.4.16,2017/1/26 17:35,70.56
10.185.4.16,2017/1/26 18:05,71.03
10.185.4.16,2017/1/26 18:35,70.49
10.185.4.16,2017/1/26 19:05,70.42
10.185.4.16,2017/1/26 19:35,70.55
10.185.4.16,2017/1/26 20:05,70.42
10.185.4.16,2017/1/26 20:35,70.66
10.185.4.16,2017/1/26 21:05,70.7
10.185.4.16,2017/1/26 21:35,70.83
10.185.4.16,2017/1/26 22:05,70.94
10.185.4.16,2017/1/26 22:20,70.91
10.185.4.16,2017/1/26 22:50,70.82
10.185.4.16,2017/1/26 23:20,70.77
10.185.4.16,2017/1/26 23:50,70.74
10.185.4.16,2017/1/27 0:20,70.79
10.185.4.16,2017/1/27 0:50,70.81
10.185.4.16,2017/1/27 1:20,72.36
10.185.4.16,2017/1/27 1:35,71.47
10.185.4.16,2017/1/27 2:05,71.46
10.185.4.16,2017/1/27 2:20,70.72
10.185.4.16,2017/1/27 2:50,70.16
10.185.4.16,2017/1/27 3:20,70.45
10.185.4.16,2017/1/27 3:50,70.79
10.185.4.16,2017/1/27 4:20,70.68
10.185.4.16,2017/1/27 4:50,70.74
10.185.4.16,2017/1/27 5:20,70.13
10.185.4.16,2017/1/27 5:50,70.28
10.185.4.16,2017/1/27 6:20,70.59
10.185.4.16,2017/1/27 6:50,70.67
10.185.4.16,2017/1/27 7:20,70.54
10.185.4.16,2017/1/27 7:50,70.41
10.185.4.16,2017/1/27 8:20,70.47
10.185.4.16,2017/1/27 8:50,70.39
10.185.4.16,2017/1/27 9:20,70.39
10.185.4.16,2017/1/27 9:50,70.38
10.185.4.16,2017/1/27 10:20,70.31
10.185.4.16,2017/1/27 10:50,70.34
10.185.4.16,2017/1/27 11:05,70.61
10.185.4.16,2017/1/27 11:05,70.42
10.185.4.16,2017/1/27 11:35,70.41
10.185.4.16,2017/1/27 12:05,70.33
10.185.4.16,2017/1/27 12:20,70.4
10.185.4.16,2017/1/27 12:35,70.33
10.185.4.16,2017/1/27 13:20,70.21
10.185.4.16,2017/1/27 13:50,70.28
10.185.4.16,2017/1/27 14:20,70.21
10.185.4.16,2017/1/27 14:50,70.22
10.185.4.16,2017/1/27 15:20,70.23
10.185.4.16,2017/1/27 15:50,70.23
10.185.4.16,2017/1/27 16:20,70.25
10.185.4.16,2017/1/27 16:50,70.17
10.185.4.16,2017/1/27 17:20,70.19
10.185.4.16,2017/1/27 17:50,70.19
10.185.4.16,2017/1/27 18:20,70.4
10.185.4.16,2017/1/27 18:50,70.33
10.185.4.16,2017/1/27 19:20,70.21
10.185.4.16,2017/1/27 19:50,70.25
10.185.4.16,2017/1/27 20:20,70.16
10.185.4.16,2017/1/27 20:50,70.3
10.185.4.16,2017/1/27 21:20,70.51
10.185.4.16,2017/1/27 21:50,70.42
10.185.4.16,2017/1/27 22:20,70.59
10.185.4.16,2017/1/27 22:50,70.44
10.185.4.16,2017/1/27 23:20,70.42
10.185.4.16,2017/1/27 23:35,70.42
10.185.4.16,2017/1/27 23:50,70.44
10.185.4.16,2017/1/28 0:20,70.39
10.185.4.16,2017/1/28 0:50,70.38
10.185.4.16,2017/1/28 1:20,72.34
10.185.4.16,2017/1/28 1:50,71.16
10.185.4.16,2017/1/28 2:20,71.41
10.185.4.16,2017/1/28 2:50,70.67
10.185.4.16,2017/1/28 3:20,70.33
10.185.4.16,2017/1/28 3:50,73.45
10.185.4.16,2017/1/28 4:20,70.68
10.185.4.16,2017/1/28 4:50,70.79
10.185.4.16,2017/1/28 5:20,70.61
10.185.4.16,2017/1/28 5:50,70.31
10.185.4.16,2017/1/28 6:20,70.65
10.185.4.16,2017/1/28 6:50,70.56
10.185.4.16,2017/1/28 7:20,70.33
10.185.4.16,2017/1/28 7:50,70.25
10.185.4.16,2017/1/28 8:20,70.41
10.185.4.16,2017/1/28 8:50,70.31
10.185.4.16,2017/1/28 9:20,70.35
10.185.4.16,2017/1/28 9:50,70.34
10.185.4.16,2017/1/28 10:20,70.34
10.185.4.16,2017/1/28 10:50,70.27
10.185.4.16,2017/1/28 11:20,70.29
10.185.4.16,2017/1/28 11:20,70.33
10.185.4.16,2017/1/28 11:50,70.33
10.185.4.16,2017/1/28 11:50,70.47
10.185.4.16,2017/1/28 12:50,70.25
10.185.4.16,2017/1/28 13:20,70.28
10.185.4.16,2017/1/28 13:50,70.33
10.185.4.16,2017/1/28 14:25,70.27
10.185.4.16,2017/1/28 14:50,70.23
10.185.4.16,2017/1/28 15:20,70.26
10.185.4.16,2017/1/28 15:50,70.23
10.185.4.16,2017/1/28 16:05,70.26
10.185.4.16,2017/1/28 16:20,70.26
10.185.4.16,2017/1/28 16:35,70.29
10.185.4.16,2017/1/28 16:50,70.21
10.185.4.16,2017/1/28 17:20,70.28
10.185.4.16,2017/1/28 17:50,70.21
10.185.4.16,2017/1/28 18:20,70.22
10.185.4.16,2017/1/28 18:50,71.16
10.185.4.16,2017/1/28 19:20,70.17
10.185.4.16,2017/1/28 19:50,70.08
10.185.4.16,2017/1/28 20:20,70.13
10.185.4.16,2017/1/28 20:50,70.26
10.185.4.16,2017/1/28 21:20,70.53
10.185.4.16,2017/1/28 21:35,70.57
10.185.4.16,2017/1/28 22:05,70.38
10.185.4.16,2017/1/28 22:35,70.4
10.185.4.16,2017/1/28 23:05,70.34
10.185.4.16,2017/1/28 23:35,70.41
10.185.4.16,2017/1/29 0:05,70.27
10.185.4.16,2017/1/29 0:35,70.41
10.185.4.16,2017/1/29 1:05,72.47
10.185.4.16,2017/1/29 1:35,71.98
10.185.4.16,2017/1/29 2:05,71.55
10.185.4.16,2017/1/29 2:35,70.79
10.185.4.16,2017/1/29 3:05,71.38
10.185.4.16,2017/1/29 3:35,70.34
10.185.4.16,2017/1/29 4:05,70.61
10.185.4.16,2017/1/29 4:35,72.16
10.185.4.16,2017/1/29 5:05,70.39
10.185.4.16,2017/1/29 5:35,70.24
10.185.4.16,2017/1/29 5:50,70.31
10.185.4.16,2017/1/29 6:05,70.42
10.185.4.16,2017/1/29 6:20,70.63
10.185.4.16,2017/1/29 6:35,70.49
10.185.4.16,2017/1/29 6:50,70.6
10.185.4.16,2017/1/29 7:20,70.5
10.185.4.16,2017/1/29 7:35,70.41
10.185.4.16,2017/1/29 8:05,70.55
10.185.4.16,2017/1/29 8:35,70.47
10.185.4.16,2017/1/29 9:05,71.18
10.185.4.16,2017/1/29 9:35,70.96
10.185.4.16,2017/1/29 10:05,70.4
10.185.4.16,2017/1/29 10:35,70.34
10.185.4.16,2017/1/29 11:05,70.3
10.185.4.16,2017/1/29 11:05,70.41
10.185.4.16,2017/1/29 11:35,70.34
10.185.4.16,2017/1/29 11:35,70.3
10.185.4.16,2017/1/29 12:20,70.34
10.185.4.16,2017/1/29 13:05,70.88
10.185.4.16,2017/1/29 13:20,71.77
10.185.4.16,2017/1/29 13:50,70.3
10.185.4.16,2017/1/29 14:20,70.22
10.185.4.16,2017/1/29 14:50,70.2
10.185.4.16,2017/1/29 15:20,70.19
10.185.4.16,2017/1/29 15:50,70.27
10.185.4.16,2017/1/29 16:20,70.28
10.185.4.16,2017/1/29 16:50,70.26
10.185.4.16,2017/1/29 17:20,70.25
10.185.4.16,2017/1/29 17:50,70.23
10.185.4.16,2017/1/29 18:20,70.4
10.185.4.16,2017/1/29 18:50,70.31
10.185.4.16,2017/1/29 19:20,70.24
10.185.4.16,2017/1/29 19:50,70.26
10.185.4.16,2017/1/29 20:20,70.26
10.185.4.16,2017/1/29 20:50,70.35
10.185.4.16,2017/1/29 21:20,70.61
10.185.4.16,2017/1/29 21:50,70.53
10.185.4.16,2017/1/29 22:05,70.5
10.185.4.16,2017/1/29 22:20,70.48
10.185.4.16,2017/1/29 22:50,70.54
10.185.4.16,2017/1/29 23:20,70.49
10.185.4.16,2017/1/29 23:50,70.46
10.185.4.16,2017/1/30 0:20,70.56
10.185.4.16,2017/1/30 0:50,70.48
10.185.4.16,2017/1/30 1:05,72.23
10.185.4.16,2017/1/30 1:35,71.65
10.185.4.16,2017/1/30 1:50,72.01
10.185.4.16,2017/1/30 2:20,70.51
10.185.4.16,2017/1/30 2:50,70.38
10.185.4.16,2017/1/30 3:20,70.62
10.185.4.16,2017/1/30 3:50,70.51
10.185.4.16,2017/1/30 4:20,70.53
10.185.4.16,2017/1/30 4:50,70.52
10.185.4.16,2017/1/30 5:20,70.35
10.185.4.16,2017/1/30 5:35,70.42
10.185.4.16,2017/1/30 5:50,70.42
10.185.4.16,2017/1/30 6:20,70.43
10.185.4.16,2017/1/30 6:50,70.63
10.185.4.16,2017/1/30 7:05,70.51
10.185.4.16,2017/1/30 7:35,70.47
10.185.4.16,2017/1/30 8:05,70.58
10.185.4.16,2017/1/30 8:35,70.49
10.185.4.16,2017/1/30 9:05,70.49
10.185.4.16,2017/1/30 9:20,70.53
10.185.4.16,2017/1/30 9:50,70.5
10.185.4.16,2017/1/30 10:20,70.51
10.185.4.16,2017/1/30 10:50,70.45
10.185.4.16,2017/1/30 11:20,70.43
10.185.4.16,2017/1/30 11:20,70.46
10.185.4.16,2017/1/30 11:20,70.63
10.185.4.16,2017/1/30 12:05,70.46
10.185.4.16,2017/1/30 12:50,70.38
10.185.4.16,2017/1/30 13:20,70.46
10.185.4.16,2017/1/30 13:50,70.5
10.185.4.16,2017/1/30 14:20,70.44
10.185.4.16,2017/1/30 14:50,70.4
10.185.4.16,2017/1/30 15:20,70.44
10.185.4.16,2017/1/30 15:50,70.41
10.185.4.16,2017/1/30 16:20,70.44
10.185.4.16,2017/1/30 16:50,70.39
10.185.4.16,2017/1/30 17:20,70.42
10.185.4.16,2017/1/30 17:50,70.37
10.185.4.16,2017/1/30 18:20,70.61
10.185.4.16,2017/1/30 18:50,70.46
10.185.4.16,2017/1/30 19:20,70.41
10.185.4.16,2017/1/30 19:50,70.4
10.185.4.16,2017/1/30 20:20,70.42
10.185.4.16,2017/1/30 20:50,70.49
10.185.4.16,2017/1/30 21:20,70.68
10.185.4.16,2017/1/30 21:50,70.59
10.185.4.16,2017/1/30 22:20,70.77
10.185.4.16,2017/1/30 22:50,70.81
10.185.4.16,2017/1/30 23:20,70.75
10.185.4.16,2017/1/30 23:50,70.73
10.185.4.16,2017/1/31 0:20,70.73
10.185.4.16,2017/1/31 0:50,70.52
10.185.4.16,2017/1/31 1:20,72.12
10.185.4.16,2017/1/31 1:50,70.2
10.185.4.16,2017/1/31 2:20,70.44
10.185.4.16,2017/1/31 2:50,70.27
10.185.4.16,2017/1/31 3:20,70.53
10.185.4.16,2017/1/31 3:50,70.46
10.185.4.16,2017/1/31 4:20,70.52
10.185.4.16,2017/1/31 4:50,70.49
10.185.4.16,2017/1/31 5:20,70.45
10.185.4.16,2017/1/31 5:50,70.47
10.185.4.16,2017/1/31 6:20,70.51
10.185.4.16,2017/1/31 6:50,70.77
10.185.4.16,2017/1/31 7:20,70.6
10.185.4.16,2017/1/31 7:50,70.55
10.185.4.16,2017/1/31 8:20,70.64
10.185.4.16,2017/1/31 8:50,70.38
10.185.4.16,2017/1/31 9:20,70.4
10.185.4.16,2017/1/31 9:50,70.37
10.185.4.16,2017/1/31 10:20,70.4
10.185.4.16,2017/1/31 10:50,70.45
10.185.4.16,2017/1/31 11:20,70.36
10.185.4.16,2017/1/31 11:50,70.35
10.185.4.16,2017/1/31 12:05,70.58
10.185.4.16,2017/1/31 12:35,70.41
10.185.4.16,2017/1/31 13:05,70.36
10.185.4.16,2017/1/31 13:35,70.45
10.185.4.16,2017/1/31 14:05,70.37
10.185.4.16,2017/1/31 14:35,70.43
10.185.4.16,2017/1/31 14:50,70.38
10.185.4.16,2017/1/31 15:20,70.43
10.185.4.16,2017/1/31 15:50,70.37
10.185.4.16,2017/1/31 16:20,70.45
10.185.4.16,2017/1/31 16:50,70.38
10.185.4.16,2017/1/31 17:20,70.43
10.185.4.16,2017/1/31 17:50,70.37
10.185.4.16,2017/1/31 18:20,70.53
10.185.4.16,2017/1/31 18:50,70.42
10.185.4.16,2017/1/31 19:20,70.4
10.185.4.16,2017/1/31 19:50,70.39
10.185.4.16,2017/1/31 20:20,70.38
10.185.4.16,2017/1/31 20:50,70.46
10.185.4.16,2017/1/31 21:20,70.68
10.185.4.16,2017/1/31 21:50,70.56
