IP地址,采集时间,内存使用率
10.185.4.7,2017/1/14 14:35,84.01
10.185.4.7,2017/1/14 14:50,84.04
10.185.4.7,2017/1/14 15:05,84.43
10.185.4.7,2017/1/14 15:20,84.07
10.185.4.7,2017/1/14 15:35,84
10.185.4.7,2017/1/14 15:50,84.15
10.185.4.7,2017/1/14 16:05,84.18
10.185.4.7,2017/1/14 16:20,84.22
10.185.4.7,2017/1/14 16:35,84.14
10.185.4.7,2017/1/14 16:50,84.2
10.185.4.7,2017/1/14 17:05,84.64
10.185.4.7,2017/1/14 17:20,84.2
10.185.4.7,2017/1/14 17:35,84.13
10.185.4.7,2017/1/14 17:50,84.21
10.185.4.7,2017/1/14 18:05,84.25
10.185.4.7,2017/1/14 18:20,84.32
10.185.4.7,2017/1/14 18:35,84.22
10.185.4.7,2017/1/14 18:50,84.23
10.185.4.7,2017/1/14 19:05,84.58
10.185.4.7,2017/1/14 19:20,84.25
10.185.4.7,2017/1/14 19:35,84.66
10.185.4.7,2017/1/14 19:50,84.73
10.185.4.7,2017/1/14 20:05,84.7
10.185.4.7,2017/1/14 20:20,84.77
10.185.4.7,2017/1/14 20:35,84.79
10.185.4.7,2017/1/14 20:50,84.91
10.185.4.7,2017/1/14 21:05,84.42
10.185.4.7,2017/1/14 21:20,84.46
10.185.4.7,2017/1/14 21:35,84.51
10.185.4.7,2017/1/14 21:50,84.64
10.185.4.7,2017/1/14 22:05,84.71
10.185.4.7,2017/1/14 22:20,84.74
10.185.4.7,2017/1/14 22:35,84.18
10.185.4.7,2017/1/14 22:50,84.25
10.185.4.7,2017/1/14 23:05,84.19
10.185.4.7,2017/1/14 23:20,84.42
10.185.4.7,2017/1/14 23:35,84.52
10.185.4.7,2017/1/14 23:50,84.64
10.185.4.7,2017/1/15 0:05,86.12
10.185.4.7,2017/1/15 0:20,85.69
10.185.4.7,2017/1/15 0:35,85.93
10.185.4.7,2017/1/15 0:50,85.37
10.185.4.7,2017/1/15 1:05,88.53
10.185.4.7,2017/1/15 1:20,87.82
10.185.4.7,2017/1/15 1:35,88.35
10.185.4.7,2017/1/15 1:50,88.06
10.185.4.7,2017/1/15 2:05,88.78
10.185.4.7,2017/1/15 2:20,88.82
10.185.4.7,2017/1/15 2:35,88.85
10.185.4.7,2017/1/15 2:50,89.3
10.185.4.7,2017/1/15 3:20,89.29
10.185.4.7,2017/1/15 3:35,88.28
10.185.4.7,2017/1/15 3:50,88.38
10.185.4.7,2017/1/15 4:05,88.27
10.185.4.7,2017/1/15 4:20,88.14
10.185.4.7,2017/1/15 4:35,88.53
10.185.4.7,2017/1/15 4:50,88.61
10.185.4.7,2017/1/15 5:05,88.51
10.185.4.7,2017/1/15 5:20,88.23
10.185.4.7,2017/1/15 5:35,88.18
10.185.4.7,2017/1/15 5:50,88.19
10.185.4.7,2017/1/15 6:05,88.4
10.185.4.7,2017/1/15 6:20,88.62
10.185.4.7,2017/1/15 6:35,87.92
10.185.4.7,2017/1/15 6:50,87.91
10.185.4.7,2017/1/15 7:20,87.43
10.185.4.7,2017/1/15 7:35,87.42
10.185.4.7,2017/1/15 7:50,87.47
10.185.4.7,2017/1/15 8:05,87.5
10.185.4.7,2017/1/15 8:20,87.49
10.185.4.7,2017/1/15 8:35,87.48
10.185.4.7,2017/1/15 8:50,87.47
10.185.4.7,2017/1/15 9:05,85.89
10.185.4.7,2017/1/15 9:20,85.48
10.185.4.7,2017/1/15 9:35,85.48
10.185.4.7,2017/1/15 9:50,85.47
10.185.4.7,2017/1/15 10:05,85.47
10.185.4.7,2017/1/15 10:20,85.49
10.185.4.7,2017/1/15 10:35,85.47
10.185.4.7,2017/1/15 10:50,85.54
10.185.4.7,2017/1/15 11:05,85.95
10.185.4.7,2017/1/15 11:20,85.63
10.185.4.7,2017/1/15 11:35,85.36
10.185.4.7,2017/1/15 11:50,85.28
10.185.4.7,2017/1/15 12:05,85.44
10.185.4.7,2017/1/15 12:20,85.72
10.185.4.7,2017/1/15 12:35,85.85
10.185.4.7,2017/1/15 12:50,85.77
10.185.4.7,2017/1/15 13:05,85.81
10.185.4.7,2017/1/15 13:20,85.41
10.185.4.7,2017/1/15 13:35,85.41
10.185.4.7,2017/1/15 13:50,85.49
10.185.4.7,2017/1/15 14:05,85.42
10.185.4.7,2017/1/15 14:20,85.53
10.185.4.7,2017/1/15 14:35,85.47
10.185.4.7,2017/1/15 14:50,85.46
10.185.4.7,2017/1/15 15:20,85.56
10.185.4.7,2017/1/15 15:35,85.46
10.185.4.7,2017/1/15 15:50,85.56
10.185.4.7,2017/1/15 16:05,85.57
10.185.4.7,2017/1/15 16:20,85.67
10.185.4.7,2017/1/15 16:35,85.58
10.185.4.7,2017/1/15 16:50,85.57
10.185.4.7,2017/1/15 17:05,85.67
10.185.4.7,2017/1/15 17:35,85.66
10.185.4.7,2017/1/15 17:50,85.57
10.185.4.7,2017/1/15 18:05,85.66
10.185.4.7,2017/1/15 18:20,85.76
10.185.4.7,2017/1/15 18:35,85.66
10.185.4.7,2017/1/15 18:50,85.62
10.185.4.7,2017/1/15 19:05,85.68
10.185.4.7,2017/1/15 19:20,85.7
10.185.4.7,2017/1/15 19:35,86.28
10.185.4.7,2017/1/15 19:50,86.53
10.185.4.7,2017/1/15 20:05,86.68
10.185.4.7,2017/1/15 20:20,86.71
10.185.4.7,2017/1/15 20:35,86.79
10.185.4.7,2017/1/15 20:50,86.92
10.185.4.7,2017/1/15 21:05,86.4
10.185.4.7,2017/1/15 21:35,86.52
10.185.4.7,2017/1/15 21:50,86.66
10.185.4.7,2017/1/15 22:05,86.71
10.185.4.7,2017/1/15 22:20,86.78
10.185.4.7,2017/1/15 22:35,86.3
10.185.4.7,2017/1/15 22:50,86.19
10.185.4.7,2017/1/15 23:05,86.68
10.185.4.7,2017/1/15 23:20,86.26
10.185.4.7,2017/1/15 23:35,86.25
10.185.4.7,2017/1/15 23:50,86.2
10.185.4.7,2017/1/16 0:10,87.96
10.185.4.7,2017/1/16 0:20,88.99
10.185.4.7,2017/1/16 0:35,89.42
10.185.4.7,2017/1/16 0:50,89.82
10.185.4.7,2017/1/16 1:05,89.71
10.185.4.7,2017/1/16 1:20,89.85
10.185.4.7,2017/1/16 1:35,89.92
10.185.4.7,2017/1/16 1:50,90.09
10.185.4.7,2017/1/16 2:05,90.09
10.185.4.7,2017/1/16 2:20,90.12
10.185.4.7,2017/1/16 2:35,90.86
10.185.4.7,2017/1/16 2:50,91.13
10.185.4.7,2017/1/16 3:05,91.26
10.185.4.7,2017/1/16 3:20,90.86
10.185.4.7,2017/1/16 3:35,91.3
10.185.4.7,2017/1/16 3:50,91.38
10.185.4.7,2017/1/16 4:20,90.79
10.185.4.7,2017/1/16 4:35,90.65
10.185.4.7,2017/1/16 4:50,90.84
10.185.4.7,2017/1/16 5:05,90.81
10.185.4.7,2017/1/16 5:20,90.79
10.185.4.7,2017/1/16 5:35,90.79
10.185.4.7,2017/1/16 5:50,90.8
10.185.4.7,2017/1/16 6:05,89.5
10.185.4.7,2017/1/16 6:20,89.62
10.185.4.7,2017/1/16 6:35,89.7
10.185.4.7,2017/1/16 6:50,89.73
10.185.4.7,2017/1/16 7:05,89.74
10.185.4.7,2017/1/16 7:20,88.59
10.185.4.7,2017/1/16 7:35,88.65
10.185.4.7,2017/1/16 7:50,88.65
10.185.4.7,2017/1/16 8:05,88.58
10.185.4.7,2017/1/16 8:35,87.14
10.185.4.7,2017/1/16 8:50,86.96
10.185.4.7,2017/1/16 9:05,88.19
10.185.4.7,2017/1/16 9:20,87.22
10.185.4.7,2017/1/16 9:35,87.33
10.185.4.7,2017/1/16 9:50,87.39
10.185.4.7,2017/1/16 10:05,87.32
10.185.4.7,2017/1/16 10:20,87.5
10.185.4.7,2017/1/16 10:50,88.47
10.185.4.7,2017/1/16 11:05,88.21
10.185.4.7,2017/1/16 11:20,86.98
10.185.4.7,2017/1/16 11:35,86.6
10.185.4.7,2017/1/16 11:50,86.58
10.185.4.7,2017/1/16 12:05,86.74
10.185.4.7,2017/1/16 12:20,87.09
10.185.4.7,2017/1/16 12:35,87.56
10.185.4.7,2017/1/16 12:50,87.09
10.185.4.7,2017/1/16 13:05,86.79
10.185.4.7,2017/1/16 13:20,86.49
10.185.4.7,2017/1/16 13:35,86.58
10.185.4.7,2017/1/16 13:50,86.47
10.185.4.7,2017/1/16 14:05,86.58
10.185.4.7,2017/1/16 14:20,86.56
10.185.4.7,2017/1/16 14:50,87.34
10.185.4.7,2017/1/16 15:05,87.65
10.185.4.7,2017/1/16 15:20,86.84
10.185.4.7,2017/1/16 15:35,88.74
10.185.4.7,2017/1/16 15:50,89.02
10.185.4.7,2017/1/16 16:05,89.4
10.185.4.7,2017/1/16 16:20,89.81
10.185.4.7,2017/1/16 16:35,87.23
10.185.4.7,2017/1/16 16:50,87.3
10.185.4.7,2017/1/16 17:05,87.16
10.185.4.7,2017/1/16 17:20,87.09
10.185.4.7,2017/1/16 17:35,86.82
10.185.4.7,2017/1/16 17:50,86.75
10.185.4.7,2017/1/16 18:05,86.82
10.185.4.7,2017/1/16 18:20,88.29
10.185.4.7,2017/1/16 18:35,86.58
10.185.4.7,2017/1/16 18:50,86.68
10.185.4.7,2017/1/16 19:05,86.67
10.185.4.7,2017/1/16 19:20,86.76
10.185.4.7,2017/1/16 19:50,86.61
10.185.4.7,2017/1/16 20:05,86.6
10.185.4.7,2017/1/16 20:20,86.69
10.185.4.7,2017/1/16 20:35,86.64
10.185.4.7,2017/1/16 20:50,86.81
10.185.4.7,2017/1/16 21:05,86.85
10.185.4.7,2017/1/16 21:20,86.89
10.185.4.7,2017/1/16 21:35,86.88
10.185.4.7,2017/1/16 21:50,86.98
10.185.4.7,2017/1/16 22:05,87.09
10.185.4.7,2017/1/16 22:20,87.23
10.185.4.7,2017/1/16 22:35,87.1
10.185.4.7,2017/1/16 22:50,86.24
10.185.4.7,2017/1/16 23:05,85.86
10.185.4.7,2017/1/16 23:20,85.81
10.185.4.7,2017/1/16 23:35,85.76
10.185.4.7,2017/1/16 23:50,85.84
10.185.4.7,2017/1/17 0:05,87.53
10.185.4.7,2017/1/17 0:20,88.6
10.185.4.7,2017/1/17 0:35,88.97
10.185.4.7,2017/1/17 0:50,88.43
10.185.4.7,2017/1/17 1:05,88.85
10.185.4.7,2017/1/17 1:20,89.69
10.185.4.7,2017/1/17 1:35,89.8
10.185.4.7,2017/1/17 1:50,89.81
10.185.4.7,2017/1/17 2:05,90.18
10.185.4.7,2017/1/17 2:20,90.18
10.185.4.7,2017/1/17 2:35,90.18
10.185.4.7,2017/1/17 2:50,90.8
10.185.4.7,2017/1/17 3:05,91.09
10.185.4.7,2017/1/17 3:20,91.16
10.185.4.7,2017/1/17 3:35,91.01
10.185.4.7,2017/1/17 3:50,90.23
10.185.4.7,2017/1/17 4:05,90.26
10.185.4.7,2017/1/17 4:20,90.27
10.185.4.7,2017/1/17 4:35,90.28
10.185.4.7,2017/1/17 4:50,90.27
10.185.4.7,2017/1/17 5:05,90.28
10.185.4.7,2017/1/17 5:20,90.01
10.185.4.7,2017/1/17 5:35,90.03
10.185.4.7,2017/1/17 5:50,90.05
10.185.4.7,2017/1/17 6:05,90.04
10.185.4.7,2017/1/17 6:20,90.04
10.185.4.7,2017/1/17 6:35,89.78
10.185.4.7,2017/1/17 6:50,89.81
10.185.4.7,2017/1/17 7:05,89.06
10.185.4.7,2017/1/17 7:20,88.97
10.185.4.7,2017/1/17 7:35,88.99
10.185.4.7,2017/1/17 7:50,89.04
10.185.4.7,2017/1/17 8:20,89.01
10.185.4.7,2017/1/17 8:35,89.01
10.185.4.7,2017/1/17 8:50,89.02
10.185.4.7,2017/1/17 9:05,87
10.185.4.7,2017/1/17 9:20,87.03
10.185.4.7,2017/1/17 9:35,87.16
10.185.4.7,2017/1/17 9:50,87.23
10.185.4.7,2017/1/17 10:05,86.57
10.185.4.7,2017/1/17 10:20,85.51
10.185.4.7,2017/1/17 10:35,85.31
10.185.4.7,2017/1/17 10:50,85.16
10.185.4.7,2017/1/17 11:05,82.76
10.185.4.7,2017/1/17 11:20,84.07
10.185.4.7,2017/1/17 11:35,83.25
10.185.4.7,2017/1/17 11:50,83.35
10.185.4.7,2017/1/17 12:05,79.93
10.185.4.7,2017/1/17 12:20,79.83
10.185.4.7,2017/1/17 12:35,79.82
10.185.4.7,2017/1/17 13:05,79.34
10.185.4.7,2017/1/17 13:20,78.89
10.185.4.7,2017/1/17 13:35,78.94
10.185.4.7,2017/1/17 13:50,78.82
10.185.4.7,2017/1/17 14:05,78.98
10.185.4.7,2017/1/17 14:20,79.15
10.185.4.7,2017/1/17 14:35,79.36
10.185.4.7,2017/1/17 14:50,80.12
10.185.4.7,2017/1/17 15:05,80.12
10.185.4.7,2017/1/17 15:20,80.26
10.185.4.7,2017/1/17 15:35,80.25
10.185.4.7,2017/1/17 15:50,79.95
10.185.4.7,2017/1/17 16:05,81.1
10.185.4.7,2017/1/17 16:20,81.17
10.185.4.7,2017/1/17 16:35,81.09
10.185.4.7,2017/1/17 16:50,81.39
10.185.4.7,2017/1/17 17:05,81.68
10.185.4.7,2017/1/17 17:20,80.19
10.185.4.7,2017/1/17 17:35,80.18
10.185.4.7,2017/1/17 17:50,80.14
10.185.4.7,2017/1/17 18:05,80.21
10.185.4.7,2017/1/17 18:20,80.15
10.185.4.7,2017/1/17 18:35,80.2
10.185.4.7,2017/1/17 18:50,80.17
10.185.4.7,2017/1/17 19:05,80.2
10.185.4.7,2017/1/17 19:20,80.34
10.185.4.7,2017/1/17 19:35,80.08
10.185.4.7,2017/1/17 19:50,80.01
10.185.4.7,2017/1/17 20:05,82.56
10.185.4.7,2017/1/17 20:20,82.37
10.185.4.7,2017/1/17 20:35,82.56
10.185.4.7,2017/1/17 20:50,82.66
10.185.4.7,2017/1/17 21:05,82.77
10.185.4.7,2017/1/17 21:20,81.13
10.185.4.7,2017/1/17 21:35,80.75
10.185.4.7,2017/1/17 21:50,80.34
10.185.4.7,2017/1/17 22:05,80.63
10.185.4.7,2017/1/17 22:20,80.9
10.185.4.7,2017/1/17 22:35,80.91
10.185.4.7,2017/1/17 22:50,80.99
10.185.4.7,2017/1/17 23:05,80.09
10.185.4.7,2017/1/17 23:20,80.03
10.185.4.7,2017/1/17 23:35,79.97
10.185.4.7,2017/1/17 23:50,79.95
10.185.4.7,2017/1/18 0:05,83.14
10.185.4.7,2017/1/18 0:20,83.38
10.185.4.7,2017/1/18 0:35,83.95
10.185.4.7,2017/1/18 0:50,85.2
10.185.4.7,2017/1/18 1:05,84.93
10.185.4.7,2017/1/18 1:20,84.68
10.185.4.7,2017/1/18 1:35,84.52
10.185.4.7,2017/1/18 1:50,84.84
10.185.4.7,2017/1/18 2:05,85.55
10.185.4.7,2017/1/18 2:20,86.11
10.185.4.7,2017/1/18 2:35,87.29
10.185.4.7,2017/1/18 3:05,85.91
10.185.4.7,2017/1/18 3:20,84.77
10.185.4.7,2017/1/18 3:35,84.31
10.185.4.7,2017/1/18 3:50,84.63
10.185.4.7,2017/1/18 4:05,84.33
10.185.4.7,2017/1/18 4:20,84.7
10.185.4.7,2017/1/18 4:35,84.62
10.185.4.7,2017/1/18 4:50,84.76
10.185.4.7,2017/1/18 5:20,85.06
10.185.4.7,2017/1/18 5:35,84.21
10.185.4.7,2017/1/18 5:50,84.31
10.185.4.7,2017/1/18 6:05,84.51
10.185.4.7,2017/1/18 6:20,84.63
10.185.4.7,2017/1/18 6:35,84.83
10.185.4.7,2017/1/18 6:50,84.93
10.185.4.7,2017/1/18 7:05,85.68
10.185.4.7,2017/1/18 7:20,84.58
10.185.4.7,2017/1/18 7:35,84.6
10.185.4.7,2017/1/18 7:50,84.58
10.185.4.7,2017/1/18 8:20,84.58
10.185.4.7,2017/1/18 8:35,81.8
10.185.4.7,2017/1/18 8:50,81.76
10.185.4.7,2017/1/18 9:05,84.28
10.185.4.7,2017/1/18 9:20,81.85
10.185.4.7,2017/1/18 9:35,81.86
10.185.4.7,2017/1/18 9:50,82.52
10.185.4.7,2017/1/18 10:05,83.57
10.185.4.7,2017/1/18 10:20,83.47
10.185.4.7,2017/1/18 10:35,85.48
10.185.4.7,2017/1/18 10:50,83.38
10.185.4.7,2017/1/18 11:05,84.52
10.185.4.7,2017/1/18 11:20,85.14
10.185.4.7,2017/1/18 11:35,85.25
10.185.4.7,2017/1/18 12:05,85.49
10.185.4.7,2017/1/18 12:35,84.58
10.185.4.7,2017/1/18 12:50,84.49
10.185.4.7,2017/1/18 13:05,84.23
10.185.4.7,2017/1/18 13:20,83.92
10.185.4.7,2017/1/18 13:50,80.19
10.185.4.7,2017/1/18 14:05,80.33
10.185.4.7,2017/1/18 14:20,80.72
10.185.4.7,2017/1/18 14:40,81.19
10.185.4.7,2017/1/18 14:50,81.28
10.185.4.7,2017/1/18 15:05,83.58
10.185.4.7,2017/1/18 15:20,80.62
10.185.4.7,2017/1/18 15:35,80.57
10.185.4.7,2017/1/18 15:50,80.57
10.185.4.7,2017/1/18 16:05,80.84
10.185.4.7,2017/1/18 16:20,80.95
10.185.4.7,2017/1/18 16:35,80.56
10.185.4.7,2017/1/18 16:50,80.42
10.185.4.7,2017/1/18 17:05,81.91
10.185.4.7,2017/1/18 17:20,80.76
10.185.4.7,2017/1/18 17:35,80.45
10.185.4.7,2017/1/18 17:50,80.54
10.185.4.7,2017/1/18 18:05,80.14
10.185.4.7,2017/1/18 18:20,79.42
10.185.4.7,2017/1/18 18:35,79.36
10.185.4.7,2017/1/18 18:50,79.32
10.185.4.7,2017/1/18 19:05,79.69
10.185.4.7,2017/1/18 19:20,79.36
10.185.4.7,2017/1/18 19:35,79.73
10.185.4.7,2017/1/18 19:50,79.86
10.185.4.7,2017/1/18 20:05,80.25
10.185.4.7,2017/1/18 20:20,80.24
10.185.4.7,2017/1/18 20:35,80.23
10.185.4.7,2017/1/18 20:50,79.76
10.185.4.7,2017/1/18 21:05,82.47
10.185.4.7,2017/1/18 21:20,80.14
10.185.4.7,2017/1/18 21:35,79.64
10.185.4.7,2017/1/18 21:50,79.24
10.185.4.7,2017/1/18 22:05,79.35
10.185.4.7,2017/1/18 22:20,79.89
10.185.4.7,2017/1/18 22:35,79.68
10.185.4.7,2017/1/18 22:50,79.67
10.185.4.7,2017/1/18 23:05,78.8
10.185.4.7,2017/1/18 23:20,78.8
10.185.4.7,2017/1/18 23:35,78.78
10.185.4.7,2017/1/18 23:50,78.77
10.185.4.7,2017/1/19 0:05,80.77
10.185.4.7,2017/1/19 0:20,81.52
10.185.4.7,2017/1/19 0:50,86.27
10.185.4.7,2017/1/19 1:05,86.24
10.185.4.7,2017/1/19 1:20,84.94
10.185.4.7,2017/1/19 1:35,84.69
10.185.4.7,2017/1/19 2:05,86.64
10.185.4.7,2017/1/19 2:20,86.49
10.185.4.7,2017/1/19 2:35,86.57
10.185.4.7,2017/1/19 2:50,86.75
10.185.4.7,2017/1/19 3:05,86.58
10.185.4.7,2017/1/19 3:20,85.25
10.185.4.7,2017/1/19 3:40,84.53
10.185.4.7,2017/1/19 3:50,85.04
10.185.4.7,2017/1/19 4:05,84.85
10.185.4.7,2017/1/19 4:20,85.12
10.185.4.7,2017/1/19 4:35,84.98
10.185.4.7,2017/1/19 4:50,84.73
10.185.4.7,2017/1/19 5:05,85.12
10.185.4.7,2017/1/19 5:20,83.79
10.185.4.7,2017/1/19 5:35,83.4
10.185.4.7,2017/1/19 5:50,84.31
10.185.4.7,2017/1/19 6:05,84.1
10.185.4.7,2017/1/19 6:20,84.12
10.185.4.7,2017/1/19 6:35,84.12
10.185.4.7,2017/1/19 6:50,84.23
10.185.4.7,2017/1/19 7:05,84.14
10.185.4.7,2017/1/19 7:20,84.14
10.185.4.7,2017/1/19 7:35,84.14
10.185.4.7,2017/1/19 7:50,84.16
10.185.4.7,2017/1/19 8:05,84.15
10.185.4.7,2017/1/19 8:20,82.66
10.185.4.7,2017/1/19 8:35,82.72
10.185.4.7,2017/1/19 8:50,82.79
10.185.4.7,2017/1/19 9:05,83.06
10.185.4.7,2017/1/19 9:20,84.7
10.185.4.7,2017/1/19 9:35,83.09
10.185.4.7,2017/1/19 9:50,81.96
10.185.4.7,2017/1/19 10:05,83.62
10.185.4.7,2017/1/19 10:20,82.54
10.185.4.7,2017/1/19 10:35,81.93
10.185.4.7,2017/1/19 10:50,84.54
10.185.4.7,2017/1/19 11:05,83.64
10.185.4.7,2017/1/19 11:20,81.38
10.185.4.7,2017/1/19 11:35,83.05
10.185.4.7,2017/1/19 11:50,81.21
10.185.4.7,2017/1/19 12:05,81.19
10.185.4.7,2017/1/19 12:20,81.29
10.185.4.7,2017/1/19 12:35,81.36
10.185.4.7,2017/1/19 12:50,83.07
10.185.4.7,2017/1/19 13:05,81.4
10.185.4.7,2017/1/19 13:20,80.93
10.185.4.7,2017/1/19 13:35,81.04
10.185.4.7,2017/1/19 13:50,78.97
10.185.4.7,2017/1/19 14:05,79.01
10.185.4.7,2017/1/19 14:20,79.14
10.185.4.7,2017/1/19 14:50,80.49
10.185.4.7,2017/1/19 15:05,81.54
10.185.4.7,2017/1/19 15:20,79.38
10.185.4.7,2017/1/19 15:35,81.13
10.185.4.7,2017/1/19 15:50,80.72
10.185.4.7,2017/1/19 16:05,80.91
10.185.4.7,2017/1/19 16:20,81.09
10.185.4.7,2017/1/19 16:35,82.3
10.185.4.7,2017/1/19 16:50,82.21
10.185.4.7,2017/1/19 17:05,83.68
10.185.4.7,2017/1/19 17:20,82.14
10.185.4.7,2017/1/19 17:35,82.2
10.185.4.7,2017/1/19 17:50,82.06
10.185.4.7,2017/1/19 18:05,82.08
10.185.4.7,2017/1/19 18:20,82.09
10.185.4.7,2017/1/19 18:35,79.54
10.185.4.7,2017/1/19 18:50,79.44
10.185.4.7,2017/1/19 19:05,79.44
10.185.4.7,2017/1/19 19:20,79.54
10.185.4.7,2017/1/19 19:35,80.06
10.185.4.7,2017/1/19 19:50,80.05
10.185.4.7,2017/1/19 20:05,79.99
10.185.4.7,2017/1/19 20:20,80.01
10.185.4.7,2017/1/19 20:35,80.1
10.185.4.7,2017/1/19 20:50,80.23
10.185.4.7,2017/1/19 21:05,82.69
10.185.4.7,2017/1/19 21:20,80.31
10.185.4.7,2017/1/19 21:35,79.55
10.185.4.7,2017/1/19 21:50,79.48
10.185.4.7,2017/1/19 22:05,78.97
10.185.4.7,2017/1/19 22:20,78.95
10.185.4.7,2017/1/19 22:35,79.08
10.185.4.7,2017/1/19 22:50,79.05
10.185.4.7,2017/1/19 23:05,78.99
10.185.4.7,2017/1/19 23:20,79
10.185.4.7,2017/1/19 23:35,79.03
10.185.4.7,2017/1/19 23:50,79
10.185.4.7,2017/1/20 0:05,81.65
10.185.4.7,2017/1/20 0:20,81.24
10.185.4.7,2017/1/20 0:35,83.06
10.185.4.7,2017/1/20 0:50,83.47
10.185.4.7,2017/1/20 1:20,83.71
10.185.4.7,2017/1/20 1:35,84.25
10.185.4.7,2017/1/20 1:50,84.58
10.185.4.7,2017/1/20 2:05,85.92
10.185.4.7,2017/1/20 2:20,85.9
10.185.4.7,2017/1/20 2:35,85.97
10.185.4.7,2017/1/20 2:50,86.2
10.185.4.7,2017/1/20 3:20,84.51
10.185.4.7,2017/1/20 3:35,84.74
10.185.4.7,2017/1/20 3:50,85.23
10.185.4.7,2017/1/20 4:05,82.94
10.185.4.7,2017/1/20 4:20,83.45
10.185.4.7,2017/1/20 4:35,83.31
10.185.4.7,2017/1/20 4:50,83.36
10.185.4.7,2017/1/20 5:05,84.25
10.185.4.7,2017/1/20 5:20,83.76
10.185.4.7,2017/1/20 5:35,83.25
10.185.4.7,2017/1/20 5:50,83.25
10.185.4.7,2017/1/20 6:05,83.49
10.185.4.7,2017/1/20 6:20,83.59
10.185.4.7,2017/1/20 6:35,83.74
10.185.4.7,2017/1/20 6:50,83.83
10.185.4.7,2017/1/20 7:05,84.18
10.185.4.7,2017/1/20 7:20,83.26
10.185.4.7,2017/1/20 7:35,83.34
10.185.4.7,2017/1/20 7:50,83.28
10.185.4.7,2017/1/20 8:05,83.3
10.185.4.7,2017/1/20 8:20,83.29
10.185.4.7,2017/1/20 8:35,83.33
10.185.4.7,2017/1/20 8:50,83.02
10.185.4.7,2017/1/20 9:05,84.77
10.185.4.7,2017/1/20 9:20,81.81
10.185.4.7,2017/1/20 9:35,81.48
10.185.4.7,2017/1/20 9:50,82.97
10.185.4.7,2017/1/20 10:05,79.67
10.185.4.7,2017/1/20 10:20,81.41
10.185.4.7,2017/1/20 10:35,81.12
10.185.4.7,2017/1/20 10:50,81.84
10.185.4.7,2017/1/20 11:05,82.46
10.185.4.7,2017/1/20 11:20,82.71
10.185.4.7,2017/1/20 11:35,82.99
10.185.4.7,2017/1/20 11:50,83.33
10.185.4.7,2017/1/20 12:05,82.21
10.185.4.7,2017/1/20 12:20,82.68
10.185.4.7,2017/1/20 12:35,84.23
10.185.4.7,2017/1/20 12:50,84.03
10.185.4.7,2017/1/20 13:05,83.96
10.185.4.7,2017/1/20 13:20,83.19
10.185.4.7,2017/1/20 13:35,82.79
10.185.4.7,2017/1/20 13:50,81.11
10.185.4.7,2017/1/20 14:05,79.72
10.185.4.7,2017/1/20 14:20,79.92
10.185.4.7,2017/1/20 14:35,80.83
10.185.4.7,2017/1/20 14:50,80.72
10.185.4.7,2017/1/20 15:05,80.16
10.185.4.7,2017/1/20 15:20,80.9
10.185.4.7,2017/1/20 15:35,79.74
10.185.4.7,2017/1/20 15:50,80.12
10.185.4.7,2017/1/20 16:05,80.31
10.185.4.7,2017/1/20 16:50,80.46
10.185.4.7,2017/1/20 17:05,80.76
10.185.4.7,2017/1/20 17:20,80.39
10.185.4.7,2017/1/20 17:35,80.79
10.185.4.7,2017/1/20 17:50,80.45
10.185.4.7,2017/1/20 18:05,80.65
10.185.4.7,2017/1/20 18:20,80.65
10.185.4.7,2017/1/20 18:35,80.57
10.185.4.7,2017/1/20 18:50,80.54
10.185.4.7,2017/1/20 19:05,81.04
10.185.4.7,2017/1/20 19:20,80.58
10.185.4.7,2017/1/20 19:35,81.04
10.185.4.7,2017/1/20 19:50,81.06
10.185.4.7,2017/1/20 20:05,81.56
10.185.4.7,2017/1/20 20:20,81.43
10.185.4.7,2017/1/20 20:35,81.54
10.185.4.7,2017/1/20 20:50,81.56
10.185.4.7,2017/1/20 21:05,81.94
10.185.4.7,2017/1/20 21:20,81.62
10.185.4.7,2017/1/20 21:35,81.22
10.185.4.7,2017/1/20 21:50,81.38
10.185.4.7,2017/1/20 22:05,81.42
10.185.4.7,2017/1/20 22:20,81.6
10.185.4.7,2017/1/20 22:35,82
10.185.4.7,2017/1/20 22:50,81.6
10.185.4.7,2017/1/20 23:05,81.78
10.185.4.7,2017/1/20 23:20,81.87
10.185.4.7,2017/1/20 23:35,81.04
10.185.4.7,2017/1/20 23:50,81.16
10.185.4.7,2017/1/21 0:05,82.72
10.185.4.7,2017/1/21 0:20,83.59
10.185.4.7,2017/1/21 0:35,83.59
10.185.4.7,2017/1/21 0:50,82.26
10.185.4.7,2017/1/21 1:05,81.97
10.185.4.7,2017/1/21 1:20,81.41
10.185.4.7,2017/1/21 1:35,82.89
10.185.4.7,2017/1/21 1:50,84.1
10.185.4.7,2017/1/21 2:05,84.49
10.185.4.7,2017/1/21 2:20,85.06
10.185.4.7,2017/1/21 2:35,84.18
10.185.4.7,2017/1/21 2:50,84.97
10.185.4.7,2017/1/21 3:05,85.03
10.185.4.7,2017/1/21 3:20,84.94
10.185.4.7,2017/1/21 3:35,85.16
10.185.4.7,2017/1/21 4:05,84.53
10.185.4.7,2017/1/21 4:20,84.84
10.185.4.7,2017/1/21 4:35,85.61
10.185.4.7,2017/1/21 4:50,86.02
